job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
490,81,149469,21600,183495,164298,19197
491,89,149957,23800,184562,164848,19714
492,80,150043,23350,185612,166201,19411
493,86,150152,23650,164614,167801,-3187
494,89,150272,25150,165569,170947,-5378
495,87,150283,26400,163850,172551,-8701
496,86,150457,26350,165401,173647,-8246
497,83,151773,21250,167104,168431,-1327
498,83,151833,24400,168654,169101,-447
499,85,151961,20000,171051,169123,1928
500,90,152058,23400,171054,169272,1782
501,84,152279,24900,172801,169772,3029
502,81,152636,25200,174351,171613,2738
503,88,152866,27800,176254,171231,5023
504,83,153494,22150,167466,171781,-4315
505,87,154730,26400,169306,172281,-2975
506,82,154789,22100,169566,172901,-3335
507,83,155067,21250,170666,173401,-2735
508,81,155143,25200,172716,174281,-1565
509,89,156091,23350,173766,175001,-1235
510,88,156163,21050,175256,175222,34
511,81,156374,26100,177216,175481,1735
512,83,156461,23500,177606,175873,1733
513,83,156920,26200,179806,176531,3275
514,88,157109,27800,180866,177151,3715
515,87,157917,23250,182516,178201,4315
516,82,158060,20750,183256,178957,4299
517,88,158421,24200,183806,179751,4055
518,88,158738,20600,178007,180251,-2244
519,84,158802,21750,178490,180722,-2232
520,88,158950,22850,179255,181323,-2068
521,89,159108,25150,181157,181823,-666
522,87,159199,18300,180985,182301,-1316
523,82,159475,24350,181790,182607,-817
524,86,159756,20500,182857,183107,-250
525,88,159769,25550,183105,183722,-617
526,87,159956,22350,183605,179719,3886
527,89,160448,20200,184040,180498,3542
528,89,160796,25150,184205,181050,3155
529,89,161532,26950,185090,181520,3570
530,80,162019,24700,185373,182548,2825
531,81,162126,22500,186707,182898,3809
532,82,162155,20750,186523,183220,3303
533,81,162257,22500,186985,183750,3235
534,84,162346,24000,187023,184013,3010
535,82,162381,23000,183261,184948,-1687
536,86,162415,27250,183655,184990,-1335
537,80,162541,21100,184104,186846,-2742
538,84,162607,26250,185096,188740,-3644
539,89,162616,26950,185419,191090,-5671
540,88,163054,25100,186204,192590,-6386
541,81,163166,22500,187703,194246,-6543
542,81,163733,19800,189303,196440,-7137
543,81,163949,24300,191104,197372,-6268
544,86,164049,23200,190903,198233,-7330
545,81,164098,20250,192503,198807,-6304
546,85,164997,20000,194003,199351,-5348
547,84,165189,22650,195204,199522,-4318
548,89,165371,26950,196393,200233,-3840
549,81,165947,21600,196944,200975,-4031
550,80,166244,25600,198543,201122,-2579
551,85,166275,26300,198649,199040,-391
552,85,166649,25850,197754,200690,-2936
553,80,166937,20650,198954,202496,-3542
554,83,167056,21250,201654,203596,-1942
555,85,167059,24050,201853,206196,-4343
556,90,167286,25200,185456,207840,-22384
557,83,167297,26650,184908,208896,-23988
558,87,167450,23250,185462,187474,-2012
559,84,167486,26250,185852,188251,-2399
560,85,167649,20450,186012,188751,-2739
561,81,167817,23400,188633,189395,-762
562,87,167875,25050,188683,189843,-1160
563,81,168365,22500,189373,185683,3690
564,82,168593,19850,189873,186256,3617
565,82,169024,23450,190659,186763,3896
566,84,169367,20400,192448,187948,4500
567,88,170312,24650,194112,188550,5562
568,82,170858,23000,196362,189370,6992
569,87,170917,25500,198548,189900,8648
570,86,171527,22300,199212,190198,9014
571,84,171743,24900,200358,190698,9660
572,86,171815,24100,200557,191770,8787
573,89,172103,24700,201757,192250,9507
574,85,172226,25850,201966,192870,9096
575,86,172282,24100,202466,194100,8366
576,89,173418,24700,203148,194748,8400
577,80,173598,18850,203608,195248,8360
578,85,175116,23150,204116,195750,8366
579,86,176627,23650,202162,196100,6062
580,85,176716,22250,203498,196600,6898
581,80,176740,19300,203362,197100,6262
582,85,176851,25850,204512,197548,6964
583,84,177185,23100,206198,197820,8378
584,86,177863,24100,206762,198420,8342
585,90,178187,22500,208348,199200,9148
586,85,178446,24500,209312,199970,9342
587,84,178621,21750,202823,200250,2573
588,82,178953,24350,203823,200765,3058
589,80,178987,25150,204285,201350,2935
590,86,179090,23200,204409,202098,2311
591,84,179758,22650,204835,202450,2385
592,81,180210,20250,205209,203415,1794
593,88,180213,22850,205573,198310,7263
594,83,180388,21250,206073,200286,5787
595,81,180945,24750,201019,201360,-341
596,89,181006,21100,201346,204200,-2854
597,84,181060,23100,201796,204948,-3152
598,90,181085,25200,196423,205250,-8827
