job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
662,82,204018,27950,237762,235731,-2031
661,83,203997,24200,231081,235959,4878
661,83,203997,22900,231531,235590,4059
661,83,203997,23900,231866,236132,4266
661,83,203997,27500,232916,235783,2867
660,83,203877,22750,232838,236285,3447
662,82,204018,24100,232631,235883,3252
662,82,204018,21400,232631,235986,3355
661,83,203997,23600,229177,236120,6943
662,82,204018,22250,231817,229450,-2367
660,83,203877,22550,233927,230450,-3477
662,82,204018,24250,238532,231303,-7229
662,82,204018,27900,239427,232050,-7377
660,83,203877,23450,239758,232838,-6920
661,83,203997,22150,242353,236261,-6092
660,83,203877,27100,242757,232516,-10241
661,83,203997,23000,242932,233581,-9351
660,83,203877,22850,243257,234616,-8641
662,82,204018,25500,242462,235593,-6869
660,83,203877,21300,244008,236199,-7809
662,82,204018,21250,244532,237193,-7339
662,82,204018,17650,244205,237685,-6520
663,90,204590,24300,244645,239066,-5579
664,80,205847,17500,247812,239385,-8427
665,81,205917,24750,247345,240035,-7310
666,86,206270,20950,247845,240766,-7079
667,80,206725,21100,241217,241085,-132
668,86,206861,20500,243417,241266,-2151
669,86,206957,20050,243567,242031,-1536
670,89,207136,24250,244077,242285,-1792
671,84,207175,21750,244577,242616,-1961
672,81,207566,24300,245532,243049,-2483
673,81,207705,19350,246458,228072,-18386
674,83,207875,22150,246577,228622,-17955
675,80,207906,25150,247332,229672,-17660
676,81,207919,18900,247157,230718,-16439
677,80,208079,22900,247657,232064,-15593
678,82,208098,23000,247657,232664,-14993
679,82,208627,22100,248207,234418,-13789
680,80,209145,23350,248332,234964,-13368
681,86,209307,26800,244317,235518,-8799
682,88,209761,27800,245317,237114,-8203
683,88,209910,22850,245867,238114,-7753
684,90,210080,28800,245932,238468,-7464
685,82,210228,23900,246631,238714,-7917
686,81,210620,21600,250431,240214,-10217
687,87,210642,25950,249874,241168,-8706
688,89,210795,24250,250242,241668,-8574
689,80,210950,23350,249485,242114,-7371
690,83,211355,23500,249765,242368,-7397
691,82,212420,20300,249327,242714,-6613
692,81,212852,20250,239860,243214,3354
693,80,213204,19300,249827,243318,-6509
694,88,213402,23300,249845,243418,-6427
695,83,213436,21250,250015,243914,-6101
696,80,213609,21100,248117,243718,-4399
697,85,214502,22250,248882,244418,-4464
698,89,214924,26500,250122,241807,-8315
699,84,215641,25350,252024,243026,-8998
700,82,215719,23900,252298,236307,-15991
701,86,215828,20950,252265,236814,-15451
702,83,216122,26200,253360,237962,-15398
703,85,216235,21350,254315,239492,-14823
704,88,216814,27800,236206,240592,4386
705,85,217149,24500,237135,242092,4957
706,86,217862,22300,238495,242864,4369
707,82,218012,20750,237664,243864,6200
708,82,218047,23450,237206,244964,7758
709,84,219253,22200,238416,245592,7176
710,83,220351,21700,243565,246162,2597
711,84,220405,23100,244315,247464,3149
