job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
669,85,749282,62500,886905,840467,46438
670,89,750123,79500,895905,843467,52438
672,83,750230,85500,896904,846627,50277
673,88,750455,91500,897404,849627,47777
673,88,750455,78500,897905,852467,45438
674,84,750795,52000,898404,855467,42937
675,88,751055,94000,897405,857627,39778
676,85,751272,92500,898405,858967,39438
677,89,751909,69500,833737,858808,-25071
678,83,753579,86500,833275,860308,-27033
679,88,754477,94000,835775,863808,-28033
680,88,754846,79000,836775,866308,-29533
681,80,755681,115000,840896,868808,-27912
682,88,756161,114000,842665,871808,-29143
683,82,757737,91000,843904,873808,-29904
684,89,759578,59500,845896,875808,-29912
685,90,761972,90000,848396,877808,-29412
686,90,763514,80000,851396,879808,-28412
687,90,764771,120000,853775,881808,-28033
688,81,765391,100500,855396,881808,-26412
689,89,767061,94500,873873,861726,12147
690,81,767381,100500,874373,863616,10757
691,82,770476,76000,876373,863416,12957
692,90,771358,85000,879873,864416,15457
693,84,772377,67000,882373,861065,21308
694,87,773414,108500,883873,866616,17257
695,90,776334,110000,887373,864064,23309
696,84,778142,87000,892873,865064,27809
697,82,778158,101000,891873,867565,24308
698,81,778719,70500,894373,869064,25309
